"序号","笔记ID","作者","作者主页","标题","点赞数","收藏数","评论数","分享数","发布时间","笔记描述","主题","笔记链接","图片链接","视频链接","cookie"
231,"683edad50000000023015816","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","八人集结！港科大（广州）3MT巅峰对决来袭","5","2","","2","2025/06/03","🔥决赛选手名单正式出炉！6月10日，香港科技大学（广州）三分钟论文演讲大赛将迎来终极PK！
🎤看港科广er如何用「1张PPT+180秒」征服全场！
	
[星R]冠军、亚军和季军将获得丰厚奖励！
[火R]赛事还将评出最佳人气奖！
🏆冠军还将代表学校冲击亚太总决赛！
	
👏【观赛指南】
📍时间：2025.6.10  10:00-11:30 am
📍地点：港科大（广州）Lecture Hall B
	
💡【什么是3MT？】
3MT(Three Minute Thesis)起源于昆士兰大学，作为全球知名的学术演讲赛事，目前已有 900 + 顶尖学府共同参与。它以独特的规则打造学术交流新范式：
	
✅极简呈现：一张 PPT，三分钟，讲透你的研究
✅三重修炼：在学术力+表达力+影响力的构建中实现综合提升
✅国际舞台：冠军选手直通亚太区总决赛，与各国学术才俊同场竞技
	
#港科大广州[话题]# #3MT[话题]#","[""#港科大广州"",""#3MT""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683edad50000000023015816?xsec_token=AB9K-uQmTa6tq6DyMSGilncVd60hyAS3xSMjELqtDscS4=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/db102bc94168fe64b483ea87378aaae6/notes_pre_post/1040g3k831i92eb4vmogg5p05ejjaajvhkqs62l0!nd_dft_wlteh_webp_3""]","",""
232,"683eb29f000000002202c2d5","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科广，“燃”起来！🏃🔥","16","","1","1","2025/06/03","🏆港科大（广州）校园运动会高“燃”瞬间[加油R]
4×100接力上演速度与激情🥇，飞盘划出完美弧线🥏，趾压板过河痛并快乐着😆，三人四足默契大考验👯‍♂！运动场上的港科广er，用汗水诠释青春最美的模样～
	
#校园运动会[话题]# #港科广er的日常[话题]# #青春正当燃[话题]#","[""#校园运动会"",""#港科广er的日常"",""#青春正当燃""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683eb29f000000002202c2d5?xsec_token=AB9K-uQmTa6tq6DyMSGilncVEMttK5kD6PPJef0gNcdik=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/3522f7ee51860adf87a1c3176dc91492/notes_pre_post/1040g3k831i8ta3sr6og05p05ejjaajvhke1v4u8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/3baa4442b5e0c23a885cb6a47be0d33f/notes_pre_post/1040g3k831i8ta3sr6ogg5p05ejjaajvhff4ogug!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/c693968c73839764fd278dd7f5ca940a/notes_pre_post/1040g3k831i8ta3sr6oh05p05ejjaajvhj3m6lg8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/529a2002e55c8222326896b6d80ea125/notes_pre_post/1040g3k831i8ta3sr6ohg5p05ejjaajvh83pn04o!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/f365e39ae6fe40cd153e126ecbaab127/notes_pre_post/1040g3k831i8ta3sr6oi05p05ejjaajvh7hlu5m0!nd_dft_wgth_webp_3""]","",""
233,"683ea9af000000002202ce2c","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🌍 德国&英国站！未来技术学院教师招聘宣讲","7","12","","11","2025/06/03","🔥 跨学科教育先锋，邀您共创未来！
	
香港科技大学（广州）未来技术学院将于德国慕尼黑和英国伦敦举办教师招聘宣讲活动，届时将介绍学校、未来技术学院的基本情况，以及港科大（广州）打造的全球独一无二的硕士教育项目（红鸟硕士项目）的教育理念与教师职责等详细内容。欢迎热衷于探索和实践跨学科高等教育的博士生或博士后参加此次活动。
	
📍 德国·慕尼黑站
📅 时间：June 7, 2025 14:00-16:00
🏨 地点：Meeting Room-Regensburg Salon, Eden Hotel Wolff, Arnulfstraße 4, D-80335 München
	
📍 英国·伦敦站
📅 时间：June 9, 2025 14:00-16:00
🏛 地点：Room A.5.04, The Institute of Education, University College London(UCL Main Campus) , 20 Bedford Way, London WC1H 0AL
	
📩 报名方式：
👉 关注“香港科技大学（广州）”微信公众号5月28日推文，获取报名链接
	
#港科大广州[话题]# #国际化人才[话题]# #招聘会[话题]#","[""#港科大广州"",""#国际化人才"",""#招聘会""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683ea9af000000002202ce2c?xsec_token=AB9K-uQmTa6tq6DyMSGilncbRkO8Nq8zax5Cj7REfmxak=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/5240e2241fed921d421e7f824631c121/notes_pre_post/1040g3k031i8s42d06mh05p05ejjaajvh5cfevro!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/95bf08617f4f04d048d7a8afb751b303/notes_pre_post/1040g3k031i8s42d06mhg5p05ejjaajvh3khthao!nd_dft_wlteh_webp_3""]","",""
234,"683987380000000023015027","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🌿 一只粽子的“可持续”哲学，被古人玩明白了","3","","1","","2025/05/30","🚣 江上龙舟竞渡，岸边粽叶飘香
你以为粽子只是美味？No no no～
	
从粽叶到糯米，
从捆扎到蒸煮，
传统粽子的每个细节，
都诠释着尊重自然的可持续逻辑。
	
📌 港科大（广州）端午特辑
这个#端午[话题]# ，我们“拆解”粽子，读懂先辈们的“可持续”智慧。
	
评论区晒出你的粽子，聊聊#可持续生活小智慧[话题]#！
	
科普来源：可持续能源与环境学域@港科大广州丨功能枢纽
#港科广端午[话题]# #可持续智慧[话题]# #绿色校园[话题]#","[""#端午"",""#可持续生活小智慧"",""#港科广端午"",""#可持续智慧"",""#绿色校园""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683987380000000023015027?xsec_token=ABf-S_gF5lmVXl2nLA-2eWyq4PDsNrB0Ne1TIT8vnhpYo=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/7eb06a4b6714af3ff8b63ec610bd00fc/notes_pre_post/1040g3k831i3qskq76kjg5p05ejjaajvhh0dk968!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/1adda75006a32fc03a2e3fff1bf31a42/notes_pre_post/1040g3k831i3qskq76kk05p05ejjaajvh4bb25r8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/4302bc29017863927cf69c9238b68f0b/notes_pre_post/1040g3k831i3qskq76kkg5p05ejjaajvhq10k3m8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/05ae11e41ace6fcd72539e310c9a4302/notes_pre_post/1040g3k031i3qur026q005p05ejjaajvh27uifp8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/44f7d4e1a486b6cb6c2b2ea533c4d9a1/notes_pre_post/1040g3k031i3qur026q0g5p05ejjaajvhtc5tfao!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/77d92d136b4ad4b52ec64e42c3058cf8/notes_pre_post/1040g3k031i3qur026q105p05ejjaajvhcq23pqg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/912f45c8c89f7ba4511905297db91adc/notes_pre_post/1040g3k031i3qur026q1g5p05ejjaajvh9noava0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/742ed34c9cb56868684cd575c3b2ac64/notes_pre_post/1040g3k031i3qur026q205p05ejjaajvhvsd2p78!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/d9e49dd84c439ad36383a5f6248c70da/notes_pre_post/1040g3k031i3qur026q2g5p05ejjaajvhuk488rg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/f1af1c126dcbdceeb1da6da77f877b2a/notes_pre_post/1040g3k031i3qur026q305p05ejjaajvhl2nv548!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/cb126051860fb709c2264f5d60fe082e/notes_pre_post/1040g3k031i3qur026q3g5p05ejjaajvh2ei0lq8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/6d795a7c66bdb881376448186d674ed1/notes_pre_post/1040g3k031i3qur026q405p05ejjaajvh8vb5jkg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/d7a71d83a06cf9cea41dc46b69b3c28b/notes_pre_post/1040g3k031i3qur026q4g5p05ejjaajvhacntomo!nd_dft_wlteh_webp_3""]","",""
235,"68395604000000002203795b","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🌟科技有光，因你而亮🌟","18","2","1","","2025/05/30","5.30#全国科技工作者日[话题]#
致敬每一位用代码写诗、用实验造梦的科技工作者！🔬愿热爱永不掉线，未来持续加载！[加油R]
#港科大广州[话题]# #科技创造未来[话题]# #全国科技工作者日[话题]#
	
*视频由AI生成
创意来源：可持续能源与环境学域@港科大广州丨功能枢纽","[""#全国科技工作者日"",""#港科大广州"",""#科技创造未来""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/68395604000000002203795b?xsec_token=ABf-S_gF5lmVXl2nLA-2eWykPdUeeNpLTolhJPb8CuDEM=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/0cae8c19fa39d5b0376301b14c3103ab/1040g2sg31i3kmbl4mke05p05ejjaajvhtc6nnoo!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e8394d794915ab01037003971ff8159b_259.mp4?sign=9f92bd8981aa24b9f3f60449aaea390a&t=6a013e6f",""
236,"683432ec000000002202b28b","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科广，动起来！🏃🔥","30","4","","11","2025/05/26","近期，港科大（广州）校园运动会热血开赛！
跑道上风驰电掣的冲刺，沙坑前奋力一跃的跳远，横杆上轻盈腾空的跳高……港科广er用汗水诠释拼搏精神！💪
	
#港科大广州[话题]# #校园运动会[话题]# #青春无畏[话题]#","[""#港科大广州"",""#校园运动会"",""#青春无畏""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683432ec000000002202b28b?xsec_token=AB-lVzGO1R10SMBfo8eUmCMgD9smJZXt6kxTxzUDzu4ao=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/ede602b6b3395ce734bdf913d78d4a39/notes_pre_post/1040g3k831hulcf0clm805p05ejjaajvhvtjaceo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/87c0dad325d78ad2dfdae386eebff3e9/notes_pre_post/1040g3k831hulcf0clm8g5p05ejjaajvhffcheh8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/cff4f0c2f7bb13371074b6a9ba13f25a/notes_pre_post/1040g3k831hulcf0clm905p05ejjaajvhv6jnnm0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/83cea7e86b3b81f63eee8baa1c5a6466/notes_pre_post/1040g3k831hulcf0clm9g5p05ejjaajvh8essslg!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/caa02bbfd06fdb4175324ecccd0af838/notes_pre_post/1040g3k831hulcf0clma05p05ejjaajvh50p89ro!nd_dft_wgth_webp_3""]","",""
237,"683432bd000000002301f651","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","这位港科广er获得来自德国柏林的邀请！","47","3","1","19","2025/05/26","在近期落幕的全球顶尖科研竞赛Falling Walls Lab（FWL）的中国赛区决赛中，香港科技大学（广州）功能枢纽先进材料学域高平教授课题组博士生袁世杰凭借项目“超高分子量聚乙烯纳米膜在伤口愈合中的应用”，以突破性的技术理念和出色的现场表现，从众多选手中脱颖而出，荣获中国赛区唯一一等奖，并将于11月7日代表中国赴柏林参加全球总决赛。
	
祝贺袁世杰！
🌍 下一站：柏林全球总决赛！走起！[哇R][哇R][哇R]
#港科大广州[话题]# #fallingwallslab[话题]# #科研[话题]#","[""#港科大广州"",""#fallingwallslab"",""#科研""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683432bd000000002301f651?xsec_token=AB-lVzGO1R10SMBfo8eUmCMihAAEXCiueEQuJfn5VsQuQ=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/ab870bbe271c9f3b65db6061d23425a7/notes_pre_post/1040g3k831hujk0t85m405p05ejjaajvhugdp3go!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/6629c94cf2505add45c4250192c3874c/notes_pre_post/1040g3k831hulcf0clm705p05ejjaajvhga0efu0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/6ad2d8135df2c1c3b56274d2ee3c1443/notes_pre_post/1040g3k831hulcf0clm7g5p05ejjaajvhr44u7qo!nd_dft_wgth_webp_3""]","",""
238,"6833e387000000002300e255","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科大（广州）美国加州红鸟硕士招生宣讲邀约","13","4","","10","2025/05/26","🌍 跨越太平洋的学术邀约
2025年5月27日，香港科技大学（广州）未来技术学院红鸟硕士项目将在美国加州地区高校举行硕士招生宣讲会。未来技术学院红鸟硕士基地的招生老师将会在现场，介绍红鸟硕士班创新教学模式及招生简章，与您进行面对面的交流答疑！
	
📅 宣讲会日程
📍 加州大学河滨分校
5月27日 14:00-15:30（UTC/GMT-7）
HUB Highlander Union 265, 900 University Ave, Riverside, CA 92507
	
📍 加州大学圣地亚哥分校
5月27日 19:00-20:00（UTC/GMT-7）
Cognitive Science Building 005
	
📩 报名方式
关注“香港科技大学（广州）”微信公众号5月23日推文获取报名链接
	
#港科大广州[话题]# #红鸟硕士班[话题]#","[""#港科大广州"",""#红鸟硕士班""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6833e387000000002300e255?xsec_token=ABv87EQeUHnp3Z21zuN4xIfwklv9jsxKYgG_QRRNJBF1w=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/510c14fa6746dfdc0f058caffbef2d91/notes_pre_post/1040g3k831hubdgusj83g5p05ejjaajvhtdfenbo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/9550b2cab4cce646816dcbc261cab23b/notes_pre_post/1040g3k831hubdgusj8405p05ejjaajvh5mah5c8!nd_dft_wlteh_webp_3""]","",""
239,"683139c60000000023011b5e","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","你此刻的困惑，有人懂…","41","8","1","8","2025/05/24","求学路上，
我们都曾与挫折狭路相逢。
或许是深夜实验室里的一次次失败，
或许是面对陌生领域时的手足无措，
又或是那句“别人看起来都好轻松，只有我…”
的自我怀疑。
	
但你知道吗？
这些磕绊的痕迹，恰恰是成长最真实的形状。
	
5月25日，是#大学生心理健康日[话题]#
近日，我们采访了一众港科广er⬆️
通过分享他们的“挫折”心声，
想轻轻拍拍你的肩膀说：
“没关系，你此刻的困惑，有人懂。”[拥抱R][拥抱R][拥抱R]
	
#港科大广州[话题]# #总会有人与你感同身受[话题]# #我们一起来聊一聊[话题]#","[""#大学生心理健康日"",""#港科大广州"",""#总会有人与你感同身受"",""#我们一起来聊一聊""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/683139c60000000023011b5e?xsec_token=ABpbBgi28Z7FebU5mmKJolGEuZOIwkXvja_ruB_IoqBDE=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/a750e735794ab0b2773138c2aab503bf/1040g2sg31hro60c9k2e05p05ejjaajvhhvpccmg!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e83139c678e0ce0103700397004a74a4_259.mp4?sign=8f3d20a9b5bf6dbea3dbcfc7f15fa259&t=6a013e71",""
240,"682edcb20000000023010afe","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科大（广州）专业级「多媒体工坊」等你来玩转","4","1","","2","2025/05/22","📢港科广er！你的创意，从此起飞！
香港科技大学（广州）未来技术学院红鸟学创空间「多媒体工坊」现已正式开放！无论你是影视创作新手，还是灵感爆棚的创意达人，这里都能为你提供专业设备与自由舞台！
	
🎬 四大工坊区域，随你调用！
✅  剪辑室
✅ 人像摄影棚
✅ 虚拟制片（VP）/增强现实（XR）制作室
✅ 虚拟录播室
	
🔥 向港科广er发出红鸟电影节最后召集令！
报名截止日期：2025年5月23日
投稿邮箱：makerspace@hkust-gz.edu.cn
（邮件标题：红鸟电影节报名+队名）
投稿内容：队名、成员信息（学号/联系方式）、200字短片提案（主题+核心创意）
	
💪 我们为你保驾护航：
•	影视知识分享+实操指导
•	设备租借
•	工坊空间预约
	
🏆 七月盛夏，C2展厅见！
完成影片后七月初将在C2集中展映，评选出五项奖项
	
#港科大广州[话题]# #科技与创新[话题]# #艺术科技融合[话题]# #多媒体互动[话题]#","[""#港科大广州"",""#科技与创新"",""#艺术科技融合"",""#多媒体互动""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/682edcb20000000023010afe?xsec_token=ABn0cqZMFccPIAxID5QolK_vfu2LkMktAwsfnARTL08mk=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/577405a34c3fe6beebe20783cbf25500/1040g2sg31hpccl9i3as05p05ejjaajvhk8anfro!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e82ed5bc490cb60103700396f70e5109_259.mp4?sign=e35560f1c262a6a163a03a0c6e0d7c52&t=6a013e71",""
241,"682da509000000002301014e","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🌿 小满 · 恰是奋进时","14","","","1","2025/05/21","🌾今日小满，万物渐盈，恰如学子笔尖蓄势的锋芒。
考试周已至，愿你在知识的田野里从容采撷，收获属于自己的“圆满”。[星R]
	
#港科大广州[话题]# #港科广er[话题]# #小满即是圆满[话题]#","[""#港科大广州"",""#港科广er"",""#小满即是圆满""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/682da509000000002301014e?xsec_token=AB4WHBz0Bw64omrDR2bvFSEDciFKmfYCdCxiV2wL-eoLg=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/127ce29fa494b617ffe32dcfd63dfc1b/notes_pre_post/1040g3k031ho8kffrkq005p05ejjaajvhq1aregg!nd_dft_wlteh_webp_3""]","",""
242,"682d4cf90000000023003336","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科大（广州）红鸟挑战营！等你来","10","5","1","9","2025/05/21","港科大（广州）红鸟挑战营2025 第二期报名开始啦！
	
🔴 什么是红鸟挑战营？
由香港科技大学（广州）副校长（教学）办公室主办，红鸟挑战营是一项致力于培养大学生综合能力与素养的创新教学实践活动。2025红鸟挑战营将开设3期线下营，每期大约100人。每人仅限选择其中一期报名。
	
🌟 项目亮点
✅ 引导大学生关注社会发展
✅ 通过跨学科协作、项目式学习及实践探索，创造性地解决现实问题
✅ 在营期间表现出色的营员，有机会经红鸟硕士项目招生委员会复核，获得红鸟硕士班的录取。
	
📅 第二期营期安排
⏰ 报名时间：2025年5月19日 - 6月8日
📌 营期时间：2025年7月20日 - 7月30日
📍 地点：长三角站 · 诸暨智能视觉产业园
	
💡 温馨提示
建议申请者于6月8日22:00前在系统点击提交，以便预留时间核实验证码，避免因系统拥堵影响提交进度。
	
🎯 期待你的加入，与志同道合的伙伴一起探索未来！
🔗 报名通道及更多信息请见红鸟挑战营网站
	
#香港科技大学广州[话题]# #红鸟挑战营[话题]# #创新实践[话题]# #跨学科学习[话题]# #未来领袖[话题]#","[""#香港科技大学广州"",""#红鸟挑战营"",""#创新实践"",""#跨学科学习"",""#未来领袖""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/682d4cf90000000023003336?xsec_token=AB4WHBz0Bw64omrDR2bvFSEA7zrvXXwdsA7XmwZ5FglQE=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072226/c9b7a4c1c0c34fc3dbe04bf3cbc7a52f/notes_pre_post/1040g3k831hnth5sn3ajg5p05ejjaajvhhajp9go!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/8804447f8da4758ed604a3036e58ea69/notes_pre_post/1040g3k831hnth5sn3ak05p05ejjaajvhjuesve8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/2d9afa058fcbbdc928454e984418215a/notes_pre_post/1040g3k831hnth5sn3akg5p05ejjaajvhgd4t7v8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/f4ac4beb43356cbbdc357e6d0030eec7/notes_pre_post/1040g3k031hnts5nv34005p05ejjaajvhid422q8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/e39f4c1c1940ee4e50c1cd378a110aca/notes_pre_post/1040g3k031hnts5nv340g5p05ejjaajvhee6n200!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/5474a1f18904c7f67d68187eed6b420a/notes_pre_post/1040g3k031hnts5nv34105p05ejjaajvherbd0uo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/15535e0c311954bbc33750ce74bba262/notes_pre_post/1040g3k031hnts5nv341g5p05ejjaajvhdn9ud80!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/32d42d12902de2142af495235db82af2/notes_pre_post/1040g3k031hnts5nv34205p05ejjaajvhrqgcga8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/d42ec14d80f931d87548c43ea158519f/notes_pre_post/1040g3k031hnts5nv342g5p05ejjaajvhook0ovo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/46341ddbf4d6aee77ed884d73d2a3ae7/notes_pre_post/1040g3k031hnts5nv34305p05ejjaajvhc3hco2o!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072226/a484f6cc2f9d4c06b875d8567a18cca1/notes_pre_post/1040g3k031hnts5nv343g5p05ejjaajvhsh54nqg!nd_dft_wlteh_webp_3""]","",""
